1,0.111,0.982,0.287,0.111,0.982,0.287,0.111,0.982,0.287,0.212107,120
2,0.111,0.982,0.287,0.111,0.982,0.287,0.111,0.982,0.287,0.212107,120
3,0.111,0.982,0.287,0.111,0.982,0.287,0.111,0.982,0.287,0.212107,120
4,0.13589,0.993,0.199955,0.1,0.971,0.029,0.202,1.026,0.287,0.227943708,120
5,0.15594,1.00592,0.121915,0.044,0.962,0.038,0.261,1.044,0.182,0.25084809,120
6,0.14287,1.004395,0.121685,-0.343,0.554,-0.293,0.724,1.628,0.51,0.253641846,120
7,0.107055,0.99188,0.23416,-0.1,0.93,-0.012,0.27,1.056,0.293,0.228868427,120
8,0.1355,0.99701,0.191045,0.076,0.956,0.088,0.199,1.041,0.29,0.232477385,120
9,0.136235,1.008465,0.12111,0.097,0.974,0.065,0.202,1.044,0.179,0.258068806,120
10,0.16239,1.00445,0.125725,-0.023,0.962,0.065,0.337,1.059,0.194,0.247094499,120
11,0.091,0.971,-0.161,0.091,0.971,-0.161,0.091,0.971,-0.161,0.353221333,126
12,0.051985,0.97762,-0.113235,-0.047,0.962,-0.161,0.091,1.012,0.018,0.345677072,126
13,-0.00895,0.986625,-0.043325,-0.062,0.959,-0.07,0.041,1.009,-0.009,0.342191371,126
14,-0.05338,0.978695,-0.090515,-0.176,0.903,-0.138,0.018,1.015,-0.059,0.36829464,126
15,-0.03823,0.985145,-0.065445,-0.132,0.947,-0.111,0.012,1.018,-0.026,0.358629399,126
16,-0.026435,0.982845,-0.084405,-0.088,0.959,-0.111,0.032,1.015,-0.056,0.360171534,126
17,0.02558,0.983375,-0.093155,-0.056,0.947,-0.117,0.103,1.009,-0.073,0.348397684,126
18,0.036085,0.97897,-0.119245,-0.015,0.953,-0.155,0.088,1.018,-0.085,0.353205953,126
19,-0.03568,0.9802,-0.104775,-0.126,0.959,-0.132,0.056,1.012,-0.082,0.368992841,126
20,-0.02631,0.98015,-0.10639,-0.114,0.93,-0.144,0.056,1.038,-0.076,0.366657285,126
21,-0.15742,-0.80993,0.554675,-0.167,-0.815,0.545,-0.147,-0.806,0.56,0.465832566,156
22,-0.161825,-0.809465,0.554465,-0.17,-0.815,0.545,-0.155,-0.806,0.56,0.465468996,156
23,-0.136055,-0.8204,0.54013,-0.287,-0.859,0.484,0.003,-0.792,0.572,0.462766019,156
24,-0.23201,-0.79632,0.54639,-0.273,-0.815,0.528,-0.176,-0.783,0.572,0.45453708,156
25,-0.218785,-0.801395,0.54362,-0.284,-0.83,0.51,-0.141,-0.768,0.587,0.454960191,156
26,-0.203955,-0.81876,0.52112,-0.282,-0.859,0.434,-0.141,-0.768,0.595,0.449832893,156
27,-0.20942,-0.774155,0.58191,-0.296,-0.824,0.537,-0.047,-0.657,0.724,0.464006846,156
28,-0.208145,-0.77486,0.588155,-0.352,-0.821,0.525,-0.067,-0.724,0.648,0.468844912,156
29,-0.218495,-0.781765,0.568395,-0.337,-0.859,0.475,-0.097,-0.739,0.636,0.459900165,156
30,-0.22419,-0.79853,0.5401,-0.331,-0.83,0.46,-0.07,-0.754,0.657,0.450989319,156
31,-0.114,-0.768,0.625,-0.114,-0.768,0.625,-0.114,-0.768,0.625,0.485714333,160
32,-0.114,-0.768,0.625,-0.114,-0.768,0.625,-0.114,-0.768,0.625,0.485714333,160
33,-0.114,-0.768,0.625,-0.114,-0.768,0.625,-0.114,-0.768,0.625,0.485714333,160
34,-0.114,-0.768,0.625,-0.114,-0.768,0.625,-0.114,-0.768,0.625,0.485714333,160
35,-0.1144,-0.77479,0.61829,-0.152,-0.815,0.551,-0.085,-0.754,0.648,0.485603579,160
36,-0.09789,-0.764495,0.636165,-0.155,-0.786,0.584,-0.041,-0.73,0.704,0.490841234,160
37,-0.09519,-0.77046,0.62831,-0.144,-0.798,0.592,-0.053,-0.751,0.672,0.489333223,160
38,-0.09031,-0.770395,0.62911,-0.123,-0.792,0.592,-0.053,-0.754,0.657,0.489782498,160
39,-0.090205,-0.768225,0.63245,-0.106,-0.792,0.613,-0.07,-0.754,0.654,0.490638638,160
40,-0.09782,-0.76812,0.630015,-0.147,-0.792,0.61,-0.073,-0.751,0.654,0.488971226,160
41,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,0.303042333,186
42,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,0.303042333,186
43,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,-0.106,-1.009,-0.012,0.303042333,186
44,0.16367,-0.957475,0.25974,-0.106,-1.038,-0.012,0.246,-0.754,0.613,0.457967985,186
45,0.08599,-1.010935,0.07207,0.032,-1.029,0.032,0.135,-0.974,0.123,0.396056342,186
46,0.091525,-1.01214,0.059115,0.067,-1.029,0.041,0.117,-1,0.088,0.394452353,186
47,0.109715,-1.00943,0.04991,0.047,-1.038,0.012,0.182,-0.985,0.097,0.396377234,186
48,0.182285,-0.99434,0.119645,0.114,-1.026,0.047,0.284,-0.959,0.185,0.438222123,186
49,0.210835,-0.968895,0.220655,0.144,-1.015,0.07,0.305,-0.886,0.375,0.467814751,186
50,0.12245,-1.006665,0.089975,0.091,-1.038,0.053,0.161,-0.991,0.141,0.413095766,186
51,-0.485305,-0.76806,-0.41743,-0.513,-0.777,-0.428,-0.472,-0.754,-0.411,0.034583134,187
52,-0.481915,-0.76941,-0.41807,-0.499,-0.78,-0.428,-0.472,-0.762,-0.413,0.035028226,187
53,-0.401665,-0.814015,-0.39621,-0.543,-0.962,-0.469,-0.126,-0.739,-0.284,0.057437216,187
54,-0.105205,-0.936365,-0.343,-0.176,-0.974,-0.396,-0.047,-0.9,-0.284,0.183242572,187
55,-0.1105,-0.945405,-0.319915,-0.182,-1.009,-0.358,0.009,-0.912,-0.27,0.188693124,187
56,-0.122855,-0.93299,-0.34955,-0.185,-0.977,-0.387,-0.041,-0.909,-0.302,0.174685262,187
57,-0.09848,-0.917085,-0.380185,-0.24,-0.953,-0.405,0.1,-0.889,-0.352,0.172955577,187
58,-0.031655,-0.93237,-0.37363,-0.132,-0.959,-0.419,0.085,-0.889,-0.305,0.206737467,187
59,-0.08922,-0.92249,-0.37627,-0.199,-0.988,-0.419,0.07,-0.886,-0.305,0.179182147,187
60,-0.067425,-0.930765,-0.36915,-0.17,-0.968,-0.402,0.015,-0.9,-0.34,0.191967557,187
